"Name","CAS","TotalnPub","AD","FTD","HD","MND","MS","PD","relisyr_list","MNDLogic","longlist","drugScreenLib","astrocyteMCB","MCBPositiveHit","proteinAggregation","WGCNApredictions","CNSPenetrance","p_CNSPenetrance","BNF"
"drug-163","86975-93-3",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.731959992554039,TRUE
"drug-164","59413-68-4",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.71490484289825,TRUE
"drug-165","4681-18-1",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.543829748407006,TRUE
"drug-166","742-14-4",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.548457609023899,TRUE
"drug-167","796-46-4",54,1,0,0,3,48,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.842527656815946,TRUE
"drug-168","345-81-8",3,0,0,3,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.305655029835179,TRUE
"drug-169","36-19-2",4,0,0,0,0,4,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.29137034364976,TRUE
"drug-170","5493-67-4",2,2,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.71290577785112,TRUE
"drug-171","675-25-7",7,7,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0925162015482783,TRUE
"drug-172","68-24-4",7,7,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.107009170809761,TRUE
"drug-173","69-21-2",9,3,0,1,2,0,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.828782827826217,TRUE
"drug-174","9541-61-3",4,0,0,0,1,3,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.0550084509886801,TRUE
"drug-175","29687-25-8",0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.846217151731253,TRUE
"drug-176","42683-89-4",21,18,0,0,0,2,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.766789935529232,TRUE
"drug-177","25673-36-7",4,0,0,0,1,3,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.263749332167208,TRUE
"drug-178","68519-17-9",4,0,0,0,1,3,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.895881049102172,TRUE
"drug-179","67-23-7",21,18,0,0,0,2,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.832732936134562,TRUE
"drug-180","983-28-8",0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0624166922643781,TRUE
"drug-181","351-97-2",12,3,0,2,0,3,4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0112459782976657,TRUE
"drug-182","1584-95-3",3,0,0,1,0,2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.957900380948558,TRUE
"drug-183","39-29-7",21,18,0,0,0,2,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.611571687506512,TRUE
"drug-184","26394-95-6",46,4,0,1,0,40,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.184609250864014,TRUE
"drug-185","759-51-2",3,0,0,0,0,3,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.198763409629464,TRUE
"drug-186","64371-73-4",3,0,0,0,0,3,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.44844380649738,TRUE
"drug-187","5734-51-3",0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.810876992996782,TRUE
"drug-188","27-79-2",0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0.933914070716128,TRUE
"drug-189","1257-71-5",2,0,0,0,0,1,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.559741737321019,TRUE
"drug-190","87359-41-1",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.273476941045374,TRUE
"drug-191","753-72-7",6,0,0,0,0,6,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.194749486865476,TRUE
"drug-192","9378-12-8",3,1,0,0,0,2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.333393376786262,TRUE
"drug-193","546-67-2",3,1,0,0,0,2,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.550094530917704,TRUE
"drug-194","325-53-2",2,0,0,0,0,1,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.582721833372489,TRUE
"drug-195","8357-45-2",1,1,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.388951802160591,TRUE
"drug-196","1273-29-7",54,1,0,0,3,48,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.357958813663572,TRUE
"drug-197","583-38-5",1,1,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.291013511130586,TRUE
"drug-198","156-29-5",54,1,0,0,3,48,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.955066350055858,TRUE
"drug-199","83125-57-5",54,1,0,0,3,48,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.036516685038805,TRUE
"drug-200","891-59-2",7,3,0,1,0,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.843576826155186,TRUE
"drug-201","483-96-1",11,1,0,0,0,8,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.768143561435863,TRUE
"drug-202","49863-63-6",54,1,0,0,3,48,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.644797541433945,TRUE
"drug-203","12-92-4",3,0,0,0,0,3,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.851159809390083,TRUE
"drug-204","86537-82-4",54,1,0,0,3,48,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.915585943264887,TRUE
"drug-205","86143-59-1",3,0,0,0,0,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.374964731279761,TRUE
"drug-206","25-16-3",54,1,0,0,3,48,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.901948209386319,TRUE
"drug-207","678-49-7",54,1,0,0,3,48,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.598545888438821,TRUE
"drug-208","42-32-1",4,0,0,0,1,3,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.494822524255142,TRUE
"drug-209","85-95-2",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.253350941231474,TRUE
"drug-210","7418-19-8",15,0,0,0,1,14,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.516961420420557,TRUE
"drug-211","512-59-9",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.584054590435699,TRUE
"drug-212","615-94-5",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.999480350874364,TRUE
"drug-213","812-31-5",18,7,0,5,4,0,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.280345524894074,TRUE
"drug-214","243-48-7",9,3,0,1,2,0,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.407579850405455,TRUE
"drug-215","41826-32-4",2,0,0,0,0,1,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.452733235899359,TRUE
"drug-216","3896-13-8",10,8,0,1,0,1,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.574644776526839,TRUE
"drug-217","27185-42-4",3,0,0,1,0,2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.745393712073565,TRUE
"drug-218","9658-76-8",2,0,0,0,0,0,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0461997359525412,TRUE
"drug-219","8453-97-8",5,0,0,0,0,0,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.690860313363373,TRUE
"drug-220","349-59-9",209,184,1,2,0,4,18,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.607367468532175,TRUE
"drug-221","415-67-5",209,184,1,2,0,4,18,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.997213278664276,TRUE
"drug-222","382-97-8",209,184,1,2,0,4,18,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.873948498629034,TRUE
"drug-223","4326-23-3",1,0,0,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.245451323920861,TRUE
"drug-224","8634-39-9",3,2,0,0,0,1,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.922906463500112,TRUE
"drug-225","134-71-3",3,2,0,0,0,1,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.362931484123692,TRUE
"drug-226","62-72-4",2,0,0,0,0,1,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.525962612591684,TRUE
"drug-227","18-95-2",4,0,0,0,0,0,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.765550101408735,TRUE
"drug-228","36-54-4",2,0,0,0,1,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.118545399745926,TRUE
"drug-229","43-81-6",7,3,0,1,0,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.396102106198668,TRUE
"drug-230","1594-85-6",29,0,0,0,0,0,29,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.245995450066403,TRUE
"drug-231","728-91-8",2,0,0,0,0,1,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.249705931870267,TRUE
"drug-232","27-75-3",1,0,0,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.376442402368411,TRUE
"drug-233","47326-51-5",7,5,0,0,0,1,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.995005782926455,TRUE
"drug-234","36759-59-6",7,5,0,0,0,1,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.0303495374973863,TRUE
"drug-235","21738-64-4",54,1,0,0,3,48,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.298185473075137,TRUE
"drug-236","174-62-7",2,0,0,1,0,1,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.634582197992131,TRUE
"drug-237","72186-13-4",1,1,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.125635013682768,TRUE
"drug-238","3741-96-1",1,1,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.188556799665093,TRUE
"drug-239","683-97-7",4,2,0,0,0,1,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.344176000682637,TRUE
"drug-240","39-81-7",4,2,0,0,0,1,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.282383765559644,TRUE
"drug-241","691-58-3",4,2,0,0,0,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.29026627028361,TRUE
"drug-242","697-65-1",4,2,0,0,0,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.900004850467667,TRUE
"drug-243","75-95-3",4,0,0,0,1,3,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.379504918120801,TRUE
"drug-244","75-47-9",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.789759503910318,TRUE
"drug-245","594-65-5",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.909987909719348,TRUE
"drug-246","4728-48-1",1,0,0,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.605583610711619,TRUE
"drug-247","59631-34-8",54,1,0,0,3,48,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.588708776282147,TRUE
"drug-248","9152-83-3",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.926388974301517,TRUE
"drug-249","9748-85-2",4,2,0,0,0,1,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.0551960170269012,TRUE
"drug-250","42-59-9",2,0,0,0,0,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.92786867194809,TRUE
"drug-251","2354-48-8",54,1,0,0,3,48,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.152821740834042,TRUE
"drug-252","79-84-1",1,0,0,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.468799186404794,TRUE
"drug-253","41387-57-8",4,1,0,0,0,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.192926845513284,TRUE
"drug-254","91-17-5",62,0,0,0,0,62,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.583306905813515,TRUE
"drug-255","6184-21-3",54,1,0,0,3,48,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.580887004965916,TRUE
"drug-256","213-57-3",1,0,0,0,1,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.80389900249429,TRUE
"drug-257","2381-26-4",4,0,0,0,1,3,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.910993359517306,TRUE
"drug-258","36189-52-1",54,1,0,0,3,48,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.0705936870072037,TRUE
"drug-259","27835-82-2",2,0,0,0,0,0,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.515195337357,TRUE
"drug-260","41-95-8",3,2,0,0,0,0,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.819638354936615,TRUE
"drug-261","37-86-8",19,4,0,1,0,5,9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.987917355261743,TRUE
"drug-262","95-45-8",19,4,0,1,0,5,9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0992266796529293,TRUE
"drug-263","74-84-8",19,4,0,1,0,5,9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.243344996124506,TRUE
"drug-264","254-56-6",19,4,0,1,0,5,9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.983266019960865,TRUE
"drug-265","91528-98-9",19,4,0,1,0,5,9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.193741558119655,TRUE
"drug-266","179-87-3",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.377499921713024,TRUE
"drug-267","71-53-2",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.805725867161527,TRUE
"drug-268","47-41-8",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.603636017767712,TRUE
"drug-269","369-56-9",5,0,0,2,1,2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.930224562995136,TRUE
"drug-270","3865-58-2",10,8,0,0,0,0,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.581692083738744,TRUE
"drug-271","356-71-1",1,0,0,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.111551801674068,TRUE
"drug-272","83429-51-7",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.026157594518736,TRUE
"drug-273","67-62-3",2,0,0,0,0,1,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.533073163591325,TRUE
"drug-274","2485-51-7",17,1,0,0,6,7,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.521883481182158,TRUE
"drug-275","82-47-8",17,1,0,0,6,7,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.556660421891138,TRUE
"drug-276","92763-32-5",82,75,1,0,0,0,6,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.28159866342321,TRUE
"drug-277","71-16-9",82,75,1,0,0,0,6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.49040688155219,TRUE
"drug-278","74-96-1",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.593174774665385,TRUE
"drug-279","94-27-8",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.806938206078485,TRUE
"drug-280","56-81-6",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.188506251666695,TRUE
"drug-281","17-64-7",54,1,0,0,3,48,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.643265072489157,TRUE
"drug-282","795-28-7",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.910609886283055,TRUE
"drug-283","867-69-8",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.444549289066344,TRUE
"drug-284","5162-92-9",2,0,0,1,0,0,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.0149377132765949,TRUE
"drug-285","78194-54-5",2,0,0,1,0,0,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0.607012941036373,TRUE
"drug-286","1762-93-8",54,1,0,0,3,48,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.245279834838584,TRUE
"drug-287","673-25-8",1,0,0,1,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.577077160822228,TRUE
"drug-288","789-23-6",54,1,0,0,3,48,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.536029835231602,TRUE
"drug-289","24815-62-2",54,1,0,0,3,48,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.219777581980452,TRUE
"drug-290","34-25-6",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.992142074508592,TRUE
"drug-291","326-86-3",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.490092599065974,TRUE
"drug-292","6541-21-6",2,2,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.775845491094515,TRUE
"drug-293","24-28-9",3,1,0,0,2,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.568696695147082,TRUE
"drug-294","826-94-3",2,0,0,1,0,0,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.865669731749222,TRUE
"drug-295","97-71-1",16,11,0,3,0,0,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.925715081626549,TRUE
"drug-296","23618-73-4",13,7,0,0,0,1,5,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.100361212389544,TRUE
"drug-297","46-42-4",13,7,0,0,0,1,5,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0951933220494539,TRUE
"drug-298","396-26-7",13,7,0,0,0,1,5,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0565760578028858,TRUE
"drug-299","2498-98-5",54,1,0,0,3,48,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.160813365830109,TRUE
"drug-300","4712-62-4",13,7,0,0,0,1,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.943851357325912,TRUE
"drug-301","731-34-1",13,7,0,0,0,1,5,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.359424986643717,TRUE
"drug-302","7248-98-7",2,2,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.461696143262088,TRUE
"drug-303","94183-45-7",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.168800384039059,TRUE
"drug-304","43678-97-5",2,0,0,0,2,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0141122932545841,TRUE
"drug-305","83-94-5",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.611985351657495,TRUE
"drug-306","83942-98-4",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.700595403090119,TRUE
"drug-307","42587-31-5",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.804406858980656,TRUE
"drug-308","239-86-6",6,2,0,0,0,4,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.952132978010923,TRUE
"drug-309","791-74-4",6,2,0,0,0,4,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.994946580613032,TRUE
"drug-310","13245-46-6",9,7,0,1,0,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.115653996821493,TRUE
"drug-311","78152-85-7",3,2,0,0,0,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.676979690324515,TRUE
"drug-312","483-86-7",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.130637897877023,TRUE
"drug-313","93-47-6",1,0,0,1,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.137049365323037,TRUE
"drug-314","798-73-5",2,2,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.709846824873239,TRUE
"drug-315","7429-93-4",2,2,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.316872179042548,TRUE
"drug-316","93746-83-5",2,2,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.385229473700747,TRUE
"drug-317","796-27-6",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.918596554780379,TRUE
"drug-318","61-84-6",0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.488818146986887,TRUE
"drug-319","79-97-1",6,0,0,0,0,4,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.949399245204404,TRUE
"drug-320","43576-81-7",6,0,0,0,0,4,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.191436397843063,TRUE
"drug-321","792-69-3",2,2,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.470727348001674,TRUE
"drug-322","98-28-2",2,2,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.457688816357404,TRUE
"drug-323","4325-68-2",1,0,0,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.139923030743375,TRUE
"drug-324","75893-29-6",1,0,0,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.723774048499763,TRUE
"drug-325","567-37-9",1,0,0,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.799438485875726,TRUE
"drug-326","256-45-5",4,0,0,0,1,3,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.862685565371066,TRUE
